City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,puerto aysen,-45.4,-72.7,3.8,99,100,2.66,CL,1698548329
363,natal,-5.795,-35.2094,26.36,73,40,4.12,BR,1698548075
364,revda,56.801,59.9303,-4.87,92,100,5.64,RU,1698548329
365,quepos,9.4236,-84.1652,25.71,88,99,0.66,CR,1698548091
366,fomboni,-12.28,43.7425,26.91,77,9,7.52,KM,1698548329
367,xinpu,34.5997,119.1594,22.33,39,7,3.02,CN,1698548329
368,sao bernardo,-3.3614,-42.4178,24.21,75,46,3.66,BR,1698548329
369,kourou,5.1552,-52.6478,27.03,86,88,4.2,GF,1698548329
370,sur,22.5667,59.5289,27.68,62,100,3.51,OM,1698548329
371,lucas,41.6501,-83.6666,11.08,77,100,4.63,US,1698548329
372,onega,63.9061,38.1404,-3.67,93,100,1.66,RU,1698548329
373,worland,44.0169,-107.9554,-7.29,86,0,2.57,US,1698548329
374,mpulungu,-8.7623,31.1141,23.93,70,89,1.88,ZM,1698548329
375,nogliki,51.8333,143.1667,2.41,61,50,4.92,RU,1698548144
376,chinde,26.8418,88.0763,18.95,57,7,0.91,NP,1698548330
377,huaidian,33.4333,115.0333,24.89,40,5,2.76,CN,1698548330
378,amungan,15.3652,119.9582,29.91,65,12,0.82,PH,1698548330
379,winchester,51.0651,-1.3187,10.82,91,40,5.66,GB,1698548046
380,olavarria,-36.8927,-60.3225,16.23,87,100,3.82,AR,1698548330
381,horta,38.5333,-28.6333,15.57,75,94,3.58,PT,1698548330
382,same,-4.0667,37.7333,20.25,87,75,0.72,TZ,1698548330
383,hadibu,12.65,54.0333,25.9,82,53,4.46,YE,1698548330
384,keningau,5.3378,116.1602,29.87,68,63,0.96,MY,1698548330
385,bundaberg north,-24.8551,152.3425,26.23,51,4,2.68,AU,1698548330
386,medicine hat,50.0501,-110.6683,-1.45,79,100,6.17,CA,1698548177
387,mount pearl,47.5166,-52.7813,13.41,89,75,7.72,CA,1698548330
388,val-d'or,48.1002,-77.7828,-0.95,69,100,2.06,CA,1698548032
389,macusani,-14.0833,-70.4333,5.62,86,100,1.47,PE,1698548330
390,umba,66.6871,34.3429,-3.77,86,89,4.0,RU,1698548330
391,sant antoni de portmany,38.9807,1.3036,18.38,87,0,1.03,ES,1698548330
392,sandnessjoen,66.0217,12.6316,-0.71,92,99,2.95,NO,1698548330
393,zambezi,-13.5432,23.1047,17.78,81,83,1.73,ZM,1698548331
394,flying fish cove,-10.4217,105.6791,26.82,78,100,5.66,CX,1698548184
395,ciudad bolivar,8.1222,-63.5497,29.45,56,93,5.18,VE,1698548331
396,vila franca do campo,37.7167,-25.4333,17.16,99,80,6.2,PT,1698548331
397,dhuusamarreeb,5.535,46.3861,24.68,82,95,3.68,SO,1698548114
398,bikenibeu village,1.3673,173.1241,30.98,74,20,2.06,KI,1698548331
399,santa marta de ortigueira,43.6833,-7.85,14.43,77,68,12.31,ES,1698548331
400,arno,60.1167,18.6333,2.1,75,97,1.28,SE,1698548331
401,tucumcari,35.1717,-103.725,0.91,100,100,11.32,US,1698548331
402,half moon bay,37.4636,-122.4286,16.55,54,0,6.17,US,1698548104
403,kolno,53.4115,21.9291,3.35,88,72,2.17,PL,1698548331
404,lander,42.833,-108.7307,-3.55,76,100,0.0,US,1698548331
405,kapa'a,22.0752,-159.319,27.18,75,20,6.17,US,1698548331
406,houghton,47.1219,-88.569,2.58,84,100,3.09,US,1698548331
407,jacmel,18.2342,-72.5347,27.91,84,19,2.29,HT,1698548331
408,launceston,-41.45,147.1667,16.8,44,93,9.26,AU,1698548122
409,nova sintra,14.8667,-24.7167,23.1,75,41,7.04,CV,1698548160
410,kimberley,-28.7323,24.7623,6.83,70,0,4.12,ZA,1698548331
411,curup,-3.4667,102.5333,28.75,37,28,2.5,ID,1698548331
412,linqiong,30.4159,103.4609,18.9,70,19,1.78,CN,1698548332
413,grand falls-windsor,48.9332,-55.6649,13.06,94,94,6.62,CA,1698548332
414,klaksvik,62.2266,-6.589,7.51,70,79,11.7,FO,1698548332
415,dawei,14.0833,98.2,29.03,74,100,0.76,MM,1698548332
416,san luis de la loma,17.2706,-100.8939,26.34,87,100,1.96,MX,1698548332
417,brunico,46.7958,11.9364,4.64,95,77,1.52,IT,1698548332
418,ad dabbah,18.05,30.95,26.48,26,56,3.71,SD,1698548332
419,hwange,-18.3693,26.5019,23.93,25,35,1.18,ZW,1698548332
420,puerto carreno,6.189,-67.4859,26.11,82,77,2.64,CO,1698548332
421,taghazout,30.5426,-9.7112,17.43,82,46,1.24,MA,1698548332
422,north bend,43.4065,-124.2243,9.48,57,0,2.06,US,1698548332
423,alencon,48.4333,0.0833,11.02,90,89,5.95,FR,1698548171
424,maintirano,-18.0667,44.0167,25.43,77,1,2.01,MG,1698548332
425,ak'ordat,15.5486,37.8867,26.76,57,96,0.91,ER,1698548332
426,huarmey,-10.0681,-78.1522,19.47,88,95,4.76,PE,1698548332
427,karelichy,53.5653,26.1378,2.13,83,99,2.23,BY,1698548332
428,bellmere,-27.0875,152.923,24.49,45,79,3.63,AU,1698548332
429,al kharijah,25.4514,30.5464,23.92,31,3,3.91,EG,1698548333
430,arkhangel'sk,64.5401,40.5433,-4.37,81,100,2.23,RU,1698548333
431,qamdo,31.1667,97.2333,0.76,30,0,0.65,CN,1698548108
432,masjed soleyman,31.9364,49.3039,22.71,38,100,0.67,IR,1698548333
433,badger,64.8,-147.5333,-7.02,88,0,0.0,US,1698548333
434,nguigmi,14.2495,13.1092,27.23,24,96,3.68,NE,1698548223
435,kupiskis,55.8333,24.9667,-1.48,88,66,1.01,LT,1698548333
436,yinchuan,38.4681,106.2731,16.13,20,11,1.45,CN,1698548333
437,dryden,49.7833,-92.7503,-3.84,86,75,3.6,CA,1698548333
438,campbell river,50.0163,-125.2446,3.74,100,0,0.0,CA,1698548333
439,kailua-kona,19.6406,-155.9956,26.44,86,34,0.45,US,1698548333
440,karkala,13.2,74.9833,24.9,72,38,0.57,IN,1698548333
441,calama,-22.4667,-68.9333,12.27,54,0,5.66,CL,1698548333
442,mili,6.0815,171.735,28.59,76,47,6.41,MH,1698548333
443,hithadhoo,-0.6,73.0833,27.18,83,74,7.7,MV,1698548181
444,port shepstone,-30.7414,30.455,14.84,83,100,12.92,ZA,1698548333
445,pacific grove,36.6177,-121.9166,15.82,73,0,2.06,US,1698548333
446,dali,25.7,100.1833,17.78,54,0,0.94,CN,1698548333
447,poronaysk,49.2167,143.1167,6.17,48,3,1.56,RU,1698548333
448,luwingu,-10.2621,29.9271,20.5,67,97,1.47,ZM,1698548334
449,kabo,7.6994,18.629,21.96,89,75,1.73,CF,1698548334
450,taoudenni,22.6783,-3.9836,28.6,14,0,1.56,ML,1698548116
451,san antonio de pale,-1.4014,5.6325,25.71,82,8,2.56,GQ,1698548334
452,coquimbo,-29.9533,-71.3436,14.85,82,0,1.54,CL,1698548334
453,kingston,17.997,-76.7936,27.53,82,20,2.06,JM,1698548334
454,tromso,69.6496,18.957,-3.89,88,85,2.16,NO,1698548334
455,masindi,1.6744,31.715,17.68,97,100,1.04,UG,1698548334
456,rongelap,11.1635,166.8941,28.78,74,18,7.26,MH,1698548334
457,degache,33.9761,8.2081,23.18,53,0,6.69,TN,1698548334
458,bihac,44.8169,15.8708,11.92,91,0,2.95,BA,1698548334
459,saint-pierre,-21.3393,55.4781,24.2,64,0,2.06,RE,1698548205
460,trinidad,-14.8333,-64.9,27.96,60,34,2.49,BO,1698548190
461,mandan,46.8267,-100.8896,-8.68,92,0,6.69,US,1698548324
462,pelotas,-31.7719,-52.3425,19.36,94,91,1.73,BR,1698548334
463,cole harbour,44.6724,-63.4751,17.71,84,27,5.66,CA,1698548334
464,porto belo,-27.1578,-48.5531,23.71,100,100,2.27,BR,1698548334
465,cill airne,52.05,-9.5167,6.41,94,42,1.18,IE,1698548335
466,coyhaique,-45.5752,-72.0662,2.97,87,100,5.14,CL,1698548335
467,broken hill,-31.95,141.4333,29.2,12,93,8.45,AU,1698548335
468,geraldton,-28.7667,114.6,22.23,46,0,7.72,AU,1698548335
469,shetpe,44.1667,52.1167,15.77,62,15,2.78,KZ,1698548335
470,matoury,4.8483,-52.3317,26.98,89,20,1.03,GF,1698548335
471,ha'il,27.5219,41.6907,19.01,68,75,2.06,SA,1698548335
472,borovo,45.3764,18.9669,10.69,93,0,1.54,HR,1698548335
473,scarborough,54.2797,-0.4044,12.03,93,100,3.13,GB,1698548207
474,woodmoor,39.1014,-104.8475,-4.53,86,100,5.66,US,1698548335
475,havre,49.5833,0.3333,11.87,82,75,8.75,FR,1698548335
476,ardabil,38.2498,48.2933,2.75,81,0,0.0,IR,1698548335
477,la gi,10.6667,107.7833,29.06,72,100,2.54,VN,1698548335
478,huichapan,20.3833,-99.65,15.22,86,23,2.43,MX,1698548335
479,ocean city,39.2776,-74.5746,20.0,84,81,1.69,US,1698548335
480,port saint john's,-31.6229,29.5448,14.33,71,100,7.82,ZA,1698548335
481,zaraza,9.3503,-65.3245,26.32,77,100,2.63,VE,1698548336
482,uray,60.1247,64.7758,-6.18,69,13,2.68,RU,1698548336
483,thap than,15.4606,99.8917,30.48,80,100,2.1,TH,1698548336
484,tindouf,27.6711,-8.1474,18.25,59,0,5.66,DZ,1698548336
485,viana,-20.3903,-40.4961,25.87,95,82,2.1,BR,1698548336
486,lisala,2.15,21.5167,20.41,97,43,1.14,CD,1698548336
487,sonoita,31.85,-112.8333,20.71,58,0,1.7,MX,1698548336
488,antsiranana,-12.2787,49.2917,24.94,77,13,6.46,MG,1698548336
489,ketchikan,55.3422,-131.6461,5.99,87,0,2.06,US,1698548128
490,anna regina,7.2644,-58.5077,26.56,86,77,3.81,GY,1698548336
491,kuantan,3.8077,103.326,30.06,74,20,1.03,MY,1698548336
492,sisimiut,66.9395,-53.6735,-5.05,74,100,5.5,GL,1698548097
493,ljusdal,61.8288,16.0913,-3.02,82,9,1.56,SE,1698548336
494,abra pampa,-22.7205,-65.697,10.66,16,45,7.04,AR,1698548336
495,blagoveshchensk,50.2667,127.5333,6.34,45,0,5.0,RU,1698548176
496,waingapu,-9.6567,120.2641,31.55,55,50,5.8,ID,1698548198
497,manokwari,-0.8667,134.0833,28.72,68,96,2.23,ID,1698548337
498,caluula,11.9661,50.7569,26.21,76,100,4.76,SO,1698548337
499,celestun,20.8667,-90.4,26.21,80,0,6.95,MX,1698548337
500,zunyi,27.6867,106.9072,17.14,72,66,1.83,CN,1698548337
501,macenta,8.5435,-9.471,19.93,95,80,0.43,GN,1698548337
502,bac lieu,9.285,105.7244,29.54,74,100,5.69,VN,1698548337
503,nueva loja,0.0847,-76.8828,22.74,99,96,0.88,EC,1698548337
504,imbituba,-28.24,-48.6703,22.7,99,100,1.53,BR,1698548337
505,ballito,-29.539,31.2144,14.08,88,75,4.12,ZA,1698548337
506,colares,38.7992,-9.4469,19.94,90,100,9.83,PT,1698548337
507,serhiyivka,46.0272,30.3768,14.98,62,7,1.87,UA,1698548337
508,aktanysh,55.7216,54.0829,-1.84,99,100,7.38,RU,1698548337
509,ta`u,-14.2336,-169.5144,27.29,78,74,6.08,AS,1698548337
510,milford haven,51.7128,-5.0341,13.68,85,83,8.79,GB,1698548337
511,tazacorte,28.629,-17.9293,21.19,97,40,1.54,ES,1698548337
512,cidreira,-30.1811,-50.2056,20.01,92,100,0.47,BR,1698548338
513,laguna,38.421,-121.4238,17.25,27,0,7.72,US,1698548338
514,gargalianoi,37.0667,21.6333,19.09,88,100,3.43,GR,1698548338
515,cartagena del chaira,1.3349,-74.8429,21.55,99,100,0.75,CO,1698548338
516,mirny,62.5353,113.9611,-9.87,78,100,4.92,RU,1698548338
517,orange walk,17.8333,-88.8333,22.34,96,0,0.69,BZ,1698548338
518,yenotayevka,47.2456,47.0281,14.12,66,12,9.32,RU,1698548338
519,kodinsk,58.6881,99.1844,-3.09,61,100,4.42,RU,1698548338
520,linfen,36.0889,111.5189,21.28,35,0,3.07,CN,1698548255
521,salem,11.65,78.1667,26.35,72,84,1.18,IN,1698548086
522,lijiang,26.8688,100.2207,15.92,45,0,1.08,CN,1698548338
523,buon ma thuot,12.6667,108.05,28.78,62,92,1.99,VN,1698548338
524,nahrin,36.0649,69.1334,18.84,30,100,2.14,AF,1698548250
525,foix,42.8333,1.5833,11.95,80,100,4.25,FR,1698548338
526,hotan,37.0997,79.9269,16.37,16,34,0.94,CN,1698548338
527,muroto-misakicho,33.2833,134.15,17.99,47,3,1.18,JP,1698548113
528,laojunmiao,39.8333,97.7333,11.02,23,100,1.04,CN,1698548338
529,bagaha,27.1,84.0833,23.81,58,100,0.62,IN,1698548338
530,dikhil,11.5,42.1667,24.02,75,7,2.26,DJ,1698548338
531,necochea,-38.5473,-58.7368,18.54,65,76,4.49,AR,1698548339
532,gaspe,48.8334,-64.4819,6.12,65,40,7.72,CA,1698548339
533,zima,53.9202,102.0442,-2.98,62,57,2.19,RU,1698548339
534,forster,-32.1667,152.5167,21.83,62,0,5.98,AU,1698548339
535,mpanda,-6.3655,31.0409,23.01,57,86,0.64,TZ,1698548339
536,lerwick,60.1545,-1.1494,8.0,69,19,10.63,GB,1698548339
537,winnipeg,49.8844,-97.147,-3.01,74,75,6.69,CA,1698547936
538,usogorsk,63.4106,48.6872,-3.52,83,100,4.14,RU,1698548339
539,khovd,48.0056,91.6419,-0.78,46,100,1.02,MN,1698548339
540,island harbour,50.724,-1.2758,12.18,91,98,0.89,GB,1698548339
541,happy valley-goose bay,53.3168,-60.3315,4.17,81,20,10.29,CA,1698548339
542,la malbaie,47.6575,-70.1559,7.3,64,15,4.5,CA,1698548339
543,twon-brass,4.3151,6.2418,26.73,84,99,3.59,NG,1698548339
544,el nido,11.1858,119.3956,29.0,75,94,5.4,PH,1698548339
545,yelizovo,53.1873,158.3805,7.08,52,0,1.0,RU,1698548339
546,rayachoti,14.05,78.75,25.07,76,100,2.31,IN,1698548340
547,santa ana de yacuma,-13.75,-65.4333,27.43,65,74,2.76,BO,1698548340
548,al 'amarah,31.8406,47.1396,22.59,37,99,1.44,IQ,1698548340
549,la mira,18.035,-102.3266,25.68,88,100,1.85,MX,1698548340
550,yaroslavskiy,44.1683,132.2072,9.65,31,3,1.57,RU,1698548340
551,colachel,8.1667,77.25,27.76,74,100,1.22,IN,1698548340
552,archangelos,36.2149,28.1149,21.28,83,2,0.27,GR,1698548340
553,adana,36.985,35.2881,17.29,82,0,1.54,TR,1698548340
554,progreso,21.2833,-89.6667,26.73,82,0,6.54,MX,1698548340
555,rio gallegos,-51.6226,-69.2181,3.03,93,75,7.2,AR,1698548340
556,saint-francois,46.4154,3.9054,16.69,64,0,7.72,FR,1698548340
557,kiiminki,65.1314,25.7974,-7.35,100,75,1.69,FI,1698548340
558,nova olinda do norte,-3.8881,-59.0942,27.63,43,26,0.81,BR,1698548341
559,constitucion,-35.3333,-72.4167,12.01,92,95,3.94,CL,1698548341
560,hafar al-batin,28.4328,45.9708,19.32,39,0,0.0,SA,1698548341
561,kinablangan,7.6947,126.5503,29.08,69,75,2.69,PH,1698548341
562,the dalles,45.5946,-121.1787,5.7,62,0,2.68,US,1698548341
563,kalmunai,7.4167,81.8167,27.69,73,71,0.39,LK,1698548341
564,bengkulu,-3.8004,102.2655,28.91,64,14,3.28,ID,1698548341
565,merizo village,13.2658,144.6691,31.1,87,95,5.09,GU,1698548341
566,codrington,-38.2667,141.9667,17.55,44,100,5.37,AU,1698548189
567,weining,26.85,104.2333,10.55,83,100,0.95,CN,1698548341
568,kapuskasing,49.4169,-82.4331,-1.0,74,75,2.57,CA,1698548222
569,kalianget,-7.05,113.9333,30.54,55,74,3.75,ID,1698548341
570,prineville,44.2999,-120.8345,1.17,63,0,2.06,US,1698548341
571,chaohu,31.6,117.8667,22.9,47,42,2.81,CN,1698548341
